Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,DaySinceLastOrder,CashbackAmount,Churn
29,1,11,1,2,4,2,3,0,2,1,17,1,3,165,0
7,1,11,0,3,5,4,4,0,10,0,12,1,3,163,0
21,3,21,0,4,4,2,3,0,5,1,18,2,3,171,0
1,1,9,1,3,5,4,5,2,9,0,12,1,1,151,1
2,1,7,1,4,5,4,3,1,3,0,15,1,1,141,0
2,3,14,1,3,4,2,5,2,2,0,15,2,4,174,0
23,1,10,0,3,5,2,5,0,6,0,26,2,3,173,0
3,1,9,0,4,4,4,4,0,2,0,14,1,3,157,0
2,1,36,1,4,6,2,4,0,3,0,15,2,8,190,0
7,1,15,1,4,4,2,3,2,4,1,18,1,1,189,0
6,1,17,1,1,4,0,1,2,4,0,26,1,1,237,0
28,1,18,0,3,4,1,1,1,5,0,21,1.4,13,285,0
1,1,7,1,4,5,4,5,2,8,0,14,1,8,149,1
18,1,35,1,3,4,1,5,0,5,0,14,8.2,18,288,0
13,1,13,0,3,4,0,4,2,6,0,19,1,3,209,0
20,3,10,0,3,4,1,4,0,10,0,13,3.6,2,291,0
9,1,23,0,4,5,0,4,2,3,0,20,2,12,211,0
1,1,27,1,4,4,2,3,2,2,0,15,2,3,148,0
4,1,16,1,3,4,4,5,2,5,0,15,2,1,145,1
8,3,7,1,4,5,0,3,0,3,1,15,8,7,196,0
1,1,10,0,3,4,4,3,2,3,0,13,7,8,166,1
24,1,29,1,3,6,1,1,2,3,1,14,6.4,10,269,0
8,3,14,1,3,4,4,3,1,2,1,26,1,8,148,0
16,1,9,1,4,5,4,4,1,6,0,15,2,1,173,0
11,1,20,1,3,4,2,1,1,3,0,18,1,8,168,0
3,1,15,0,3,6,2,5,1,5,0,14,1,10,222,0
7,1,32,1,3,5,2,4,2,3,0,14,1,3,168,0
19,1,35,1,4,4,4,1,1,6,0,21,2,4,146,0
16,1,9,1,3,4,0,1,1,4,1,15,13,8,226,0
14,3,16,1,3,4,2,5,1,2,0,13,3,2,180,0
7,1,35,1,4,4,2,3,1,3,1,13,2,8,177,0
14,2,13,1,3,4,1,1,2,3,1,22,4,8,289,0
1,1,28,1,3,5,4,5,1,2,0,15,1,1,148,0
14,1,15,1,4,4,2,1,1,5,1,19,3,3,166,0
19,1,7,1,4,4,0,4,1,3,0,13,7,8,199,0
9,3,7,0,4,5,4,3,1,2,0,24,3,3,149,0
6,1,12,0,4,5,2,4,1,5,0,13,2,6,184,0
10,3,9,1,4,4,4,1,2,5,1,22,1,3,151,0
22,3,23,0,4,4,2,3,1,10,0,15,2,8,189,0
3,1,16,1,4,2,4,3,1,8,0,19,2,1,150,0
7,3,15,1,3,4,2,5,1,4,0,14,3,3,189,0
1,3,7,1,4,5,2,5,1,3,0,12,4,16.2,222,1
12,2,17,1,4,4,2,3,1,5,0,12,1,3,186,0
9,1,7,1,4,5,4,5,2,3,0,20,1,3,150,0
4,3,36,1,3,4,0,4,1,5,0,13,1,5,218,0
1,1,9,0,4,4,4,5,1,3,1,13,2,1,146,1
17,1,9,0,4,5,0,1,1,2,0,17,2,4.4,227,1
2,1,9,1,3,4,2,4,1,6,0,12,1,5,174,1
6,1,7,1,4,4,2,5,1,6,0,15,2,3,166,0
22,1,22,0,4,4,4,5,1,10,0,13,8,7,149,0
8,1,14,1,3,4,4,1,2,3,0,14,1,1,155,0
29,3,33,1,3,5,5,1,1,3,0,21,3,14,321,0
8,1,7,1,3,4,2,1,1,11,0,18,2,2,180,0
1,1,10,0,3,4,4,1,1,3,0,22,2,1,146,0
12,3,21,1,4,4,2,4,1,2,0,12,6,7.8,224,0
12,3,23,0,3,4,2,4,2,4,0,13,1,3,167,0
10,3,7,0,4,4,2,3,2,8,0,14,2,1,193,0
3,1,10,1,3,4,4,5,2,3,1,19,1,6,172,0
9,1,17,0,3,4,2,3,2,5,1,17,2,5,186,0
13,3,13,1,3,2,0,3,1,4,0,12,5,7,207,0
3,1,9,1,3,4,2,1,1,3,0,20,1,6.2,214,0
24,3,6,1,3,4,5,3,1,6,1,14.4,1,1,318,0
1,1,17,1,3,2,4,3,1,4,0,17,3,3,146,0
10,1,13,1,4,2,2,5,1,5,1,14,2,3,181,0
16,1,16,1,4,5,5,1,2,10,0,16.6,2,2,321,0
9,1,35,1,3,2,2,3,1,3,0,18,6,9,159,0
8,1,17,1,4,5,2,3,1,3,0,15,3,8,176,0
14,3,21,0,3,4,2,5,1,3,0,16,1,3,171,0
17,1,34,1,3,2,4,4,1,7,0,13,2,3,174,0
9,1,14,1,4,5,4,1,1,3,0,19,2,2,152,0
20,3,7,1,3,2,1,5,2,3,0,12,2,13,301,0
1,1,31,1,3,4,4,4,1,3,1,18,1,1,149,1
1,1,33,0,3,5,4,3,1,3,1,15,1,4,153,0
24,1,27,1,3,4,1,3,1,4,1,16,4,14,237,0
6,1,12,0,3,2,4,1,1,5,0,18,2,3,158,0
18,1,14,0,3,4,5,1,1,2,1,18.4,2,11,315,0
4,1,14,1,3,5,4,4,1,3,0,13,1,2,146,0
19,1,12,0,3,6,2,5,2,3,1,15,2,5,183,0
19,3,33,1,3,5,2,5,1,3,0,16,1,6,169,0
5,3,9,1,3,4,2,5,2,9,0,14,1,4,178,0
10,1,19,0,4,4,2,3,1,11,1,13,1,2,172,0
8,1,17,1,3,2,2,1,1,3,0,14,6,3,172,0
23,1,32,0,3,4,4,5,1,3,0,15,1,5,157,0
13,1,17,1,4,4,2,5,1,4,0,14,5,8,179,0
1,1,26,1,4,5,4,5,1,3,0,12,1,8,166,0
9,1,25,1,3,2,2,5,1,3,0,12,1,11,177,0
2,1,34,0,3,6,2,5,1,2,0,22,2,1,25,0
1,1,12,1,4,4,4,1,2,3,0,19,2,3,156,0
1,3,10,0,4,4,4,1,2,3,1,13,1,1,141,1
21,2,33,0,4,4,5,3,1,5,0,21,2,1,322,0
13,1,10,1,4,5,2,3,1,2,0,16,1,8,156,0
14,1,22,0,4,5,0,3,1,3,0,14,2,10.2,229,0
9,1,15,0,3,4,2,3,1,3,0,13,3,10,166,0
11,1,26,1,3,4,2,3,1,5,0,18,1,3,183,0
13,1,11,0,3,4,2,3,2,2,0,14,4,9,175,0
19,1,9,0,3,5,2,1,1,3,0,20,3,10,183,0
12,1,9,0,3,5,0,3,1,5,1,20,2,3,203,0
1,3,17,1,3,5,0,5,1,11,0,18,5,8.6,228,1
11,1,17,0,4,4,4,4,1,3,0,12,2,8,164,0
14,1,23,0,3,4,0,1,2,8,1,16,2,4,204,0
18,2,7,1,3,4,2,1,1,6,1,12,2,3,182,0
22,1,11,1,3,5,1,1,1,4,0,26,4.2,3,277,0
1,3,22,1,3,6,2,1,1,8,1,15,2,3,179,1
1,1,9,0,3,4,4,1,2,3,1,14,2,4,163,0
1,1,15,0,3,2,4,3,1,9,0,18,1,3,160,0
1,1,9,1,3,4,4,1,2,4,0,14,1,3,151,0
4,1,14,1,4,4,4,5,2,5,1,15,1,4,147,1
3,3,17,1,3,5,2,3,2,11,0,12,2,5,184,0
10,1,12,0,3,4,0,5,1,6,0,13,2,3,205,0
1,1,9,1,4,2,2,3,1,3,0,18,1,8,177,0
13,1,19,1,4,4,2,4,1,6,0,22,2,1,178,0
23,1,29,0,4,4,1,4,1,5,0,17,1.2,3,289,0
24,1,24,0,3,5,0,5,1,7,0,16,2,12,258,0
1,3,9,0,3,4,4,3,2,3,0,20,1,3,153,0
8,1,10,0,4,4,2,4,1,3,0,13,8,10,179,0
10,1,14,1,4,4,4,4,2,4,0,12,1,4,145,0
23,1,13,0,3,5,1,3,1,4,1,20,2.4,13,265,0
10,1,7,0,3,5,2,3,1,2,0,16,2,3,169,0
10,1,10,1,4,2,2,5,1,8,0,21,2,5,193,0
28,1,29,0,4,4,1,3,1,5,0,13.8,3,8,299,0
17,1,22,1,4,5,1,3,1,3,0,14.8,5,12,301,0
1,3,19,1,3,4,2,1,2,5,1,25,4,8,171,1
12,1,7,1,3,4,2,1,1,9,0,16,3,10,172,0
3,3,12,1,3,5,2,4,1,3,1,14,1,10,167,0
7,3,9,1,4,4,2,1,1,3,0,15,2,5,180,0
6,1,9,1,3,4,2,4,1,2,0,14,1,7,180,0
5,3,12,0,4,4,2,1,1,3,0,12,1,3,180,0
23,1,23,0,4,4,4,5,1,6,1,17,2,3,151,0
12,1,9,0,3,5,4,4,2,3,0,23,2,4,149,0
21,3,9,0,3,2,1,4,1,8,0,15,2.4,3,285,0
23,1,7,1,3,4,1,3,2,6,0,15,2,1,279,0
15,3,30,1,4,4,0,3,2,5,1,17,1,3,196,0
1,3,16,1,3,4,4,5,2,3,0,12,1,3,152,0
7,3,23,0,3,4,2,1,1,3,1,26,1,3,179,0
10,1,33,1,4,4,2,3,1,8,0,15,2,3,178,0
18,2,7,0,3,4,4,1,1,6,1,19,3,3,157,0
1,1,15,1,4,5,4,3,2,3,1,12,2,3,165,1
12,1,11,0,3,4,4,3,1,9,0,20,1,1,158,0
27,1,31,1,3,2,0,1,1,5,0,16,1,3,195,0
12,3,14,0,4,4,4,3,1,4,1,12,5,8,152,1
1,1,9,1,4,4,4,4,2,3,0,13,2,1,139,1
1,1,14,1,4,4,4,1,2,3,0,21,6,8,151,0
29,1,29,1,4,5,4,4,1,7,0,13,2,3,160,0
8,1,12,1,3,5,2,1,1,3,0,15,5,14,165,0
31,1,7,1,4,6,0,1,1,5,0,21,1,1,234,0
7,1,28,1,4,2,4,4,1,3,0,19,3,14,145,0
11,3,7,1,3,6,2,1,1,3,0,15,1,8.2,220,0
8,1,26,0,3,5,4,1,1,3,0,13,4,8,154,0
1,3,14,1,3,4,4,1,1,3,1,22,2,3,148,1
18,1,9,0,4,2,0,1,1,3,1,20,7,8,204,0
9,1,9,1,4,5,4,1,2,2,1,15,2,5,174,0
17,3,9,1,4,4,2,1,1,3,1,18,1,9,203,0
1,1,16,1,4,2,4,3,1,3,0,17,1,5,169,0
15,3,13,1,3,4,0,3,2,3,0,13,7,6.6,217,0
3,1,16,0,3,4,4,3,1,11,0,18,2,3,155,0
10,3,9,0,3,4,2,1,2,5,0,16,4,8,170,0
19,1,7,1,4,5,0,3,1,5,0,24,4,5,232,0
1,2,29,1,3,6,4,3,1,3,0,12,1,1,141,1
11,3,16,1,3,6,1,3,1,9,0,12,2,11,254,1
1,1,24,1,4,6,4,3,1,3,0,16,1,3,148,0
19,1,35,0,3,5,1,4,2,3,0,15,4,7,292,0
6,1,17,1,3,4,4,3,1,8,0,14,1,4,159,0
5,1,9,1,4,4,4,3,1,3,0,15,1,4,160,0
15,2,11,1,3,6,2,4,1,8,0,20,1,3,189,0
14,1,15,0,4,4,2,5,1,4,1,17,1,1,190,0
1,1,36,1,4,4,4,5,1,3,0,14,2,3,164,0
20,1,20,1,3,4,2,4,2,8,0,15,2,10,181,0
9,1,34,1,3,4,2,3,1,4,0,17,1,8,194,0
4,1,23,1,3,4,4,1,1,3,0,13,1,9,154,0
21,3,9,1,3,4,2,4,1,9,0,12,1,1,175,0
20,3,9,1,4,4,0,1,1,6,1,13,1,6.4,229,0
1,3,20,1,4,5,2,5,1,7,1,14,3,3,186,1
1,3,7,1,3,6,2,4,2,8,0,16,1,1,192,1
1,1,11,0,3,4,4,4,2,3,0,14,2,3,158,0
5,1,31,0,2,4,2,1,2,4,0,21,2,5,177,0
13,1,7,1,4,4,2,1,1,3,1,16,4,9,190,0
6,3,26,1,4,6,0,3,1,5,0,14,2,6.6,221,0
14,3,14,1,3,4,5,4,2,3,0,18.6,2,9,323,0
19,2,11,0,3,6,0,3,1,6,0,22,2,3.6,223,0
4,1,9,0,4,5,4,5,2,2,0,17,1,8,175,0
1,2,17,1,3,4,4,1,1,2,0,15,2,2,146,0
1,2,15,0,4,5,4,1,1,8,0,12,2,3,147,1
5,3,12,1,3,4,2,3,1,3,0,20,1,3,208,0
1,1,15,0,4,4,4,1,2,3,0,12,2,5,159,0
1,3,16,0,3,6,4,4,2,3,0,14,2,3,153,1
3,1,7,1,4,2,2,3,2,10,1,13,1,3,188,0
4,3,22,1,4,5,0,5,1,4,0,12,1,8,196,0
8,1,9,1,4,2,4,1,1,2,1,15,1,3,154,0
7,3,9,0,4,4,2,4,2,10,0,16,1,8,176,0
23,3,18,0,4,4,2,1,2,5,0,13,1,5,170,0
1,3,23,0,4,4,0,5,2,4,1,21,1,3.6,211,1
12,1,9,0,4,5,4,4,1,6,0,15,1,6,150,0
1,3,23,1,4,4,0,3,1,4,0,14,2,1,207,1
3,1,11,0,4,5,4,5,1,3,0,14,1,1,146,0
1,1,23,1,3,2,2,3,1,5,0,17,2,8,178,0
6,1,12,1,4,4,4,4,2,4,0,15,2,8,152,0
12,1,25,1,3,6,2,1,1,5,1,17,1,1,183,0
7,1,24,1,3,5,4,3,1,11,1,17,2,1,149,1
16,1,19,1,3,4,4,4,1,10,0,23,2,5,153,0
29,1,9,1,3,5,5,5,1,10,0,14.4,1,1,315,0
7,1,11,1,3,4,2,4,1,7,0,16,1,8,156,0
15,1,16,1,4,4,4,5,1,3,0,21,2,5,148,0
8,3,17,1,3,4,2,3,1,3,1,15,2,8,165,0
27,1,7,0,3,5,1,3,1,6,1,21,1,3,255,0
17,2,9,1,4,4,4,1,2,2,0,14,1,9,160,0
8,3,10,0,3,6,2,1,2,7,0,13,2,3,185,0
1,3,14,1,3,4,4,4,2,3,0,14,2,1,152,1
12,1,13,0,3,5,4,3,1,3,0,12,1,5,162,0
1,1,15,0,4,4,4,5,1,3,1,18,1,1,149,1
5,3,36,0,4,5,2,1,1,3,0,15,3,8,180,0
25,1,10,0,3,4,0,3,1,4,0,12,3,3,256,0
11,3,16,1,3,5,2,4,1,3,0,15,1,4,167,0
20,1,9,1,3,4,5,1,1,9,1,15.2,2,3,318,0
10,1,17,1,3,4,0,5,1,9,1,14,2,8,208,0
8,1,7,1,3,4,4,4,1,3,1,13,2,4,148,1
11,2,15,1,3,4,2,4,1,4,0,14,5,8,166,0
1,3,34,1,3,4,2,1,2,3,1,19,1,8,183,1
7,1,15,1,3,2,4,5,1,8,0,20,7,7,156,0
2,1,7,1,3,4,4,1,1,3,0,12,1,4,145,0
13,1,17,1,4,4,0,3,2,9,0,22,3,3,260,0
20,3,33,1,4,5,2,4,2,10,0,16,3,3,205,0
14,1,9,0,3,4,4,5,1,6,0,18,2,3,159,0
16,1,20,1,4,2,2,5,1,7,0,19,2,1,180,0
9,1,9,1,3,4,2,1,1,4,0,15,1,8,183,0
12,2,9,1,4,4,4,4,1,7,0,14,4,9,151,0
1,1,16,1,4,4,2,5,1,6,0,18,1,8,178,1
1,1,17,1,3,4,2,5,2,3,0,16,1,9,167,1
13,3,27,1,3,4,2,1,1,4,0,19,2,3,166,0
17,1,16,1,3,4,4,3,2,6,0,14,1,3,149,0
15,1,12,1,3,2,2,4,2,5,0,13,2,3,194,0
15,3,11,0,3,4,0,3,1,2,1,14,1,8,229,0
4,1,17,0,4,4,0,3,2,11,0,15,1,11,222,0
1,2,27,0,4,4,4,4,1,2,1,12,1,5,146,1
10,1,28,0,4,4,2,4,1,6,0,23,2,7,214,1
14,1,7,0,3,4,2,1,1,6,0,18,1,4,190,0
8,3,15,1,4,2,2,3,1,3,0,22,1,9,193,0
31,3,9,1,3,4,1,4,1,6,0,23,11,15,25,0
9,1,30,1,4,6,4,3,1,2,0,17,2,4,152,0
21,1,11,0,4,5,0,4,1,10,1,13,3,6.4,228,0
14,1,19,0,3,4,2,5,1,4,0,13,8,8,169,0
28,1,14,0,4,4,2,1,1,6,0,16,2,8,194,0
5,3,14,0,4,4,0,5,1,4,0,15,3,9.2,221,0
2,1,7,0,4,4,4,5,1,3,0,26,2,3,161,0
12,3,9,0,4,6,2,1,1,4,1,21,1,4,179,0
1,3,17,1,3,4,2,1,2,3,0,14,1,3,172,0
31,1,22,1,3,4,1,3,1,4,1,15,1,3,283,0
1,1,21,0,3,4,4,3,2,3,0,17,2,1,140,0
1,2,25,1,3,2,4,5,1,2,0,18,2,1,155,1
1,2,20,1,3,5,4,5,1,6,1,16,2,1,148,1
19,3,9,0,4,4,2,3,1,6,0,23,4,8,177,0
10,1,9,0,4,4,2,4,1,6,1,23,1,1,195,0
17,3,9,1,4,4,2,1,1,3,0,21,6,8,182,0
1,1,12,0,3,4,4,1,2,2,1,15,2,3,149,0
3,1,27,1,3,4,4,1,1,3,0,14,2,11,163,0
6,3,17,1,4,4,2,1,2,10,0,14,2,1,171,0
16,1,17,1,3,4,4,3,1,5,0,23,2,4,154,0
21,1,16,0,4,4,4,3,2,6,0,13,2,1,146,0
20,1,9,1,3,4,0,1,1,5,0,15,2,5.6,211,0
2,2,7,1,3,4,4,1,1,3,0,16,1,3,152,0
3,1,36,1,4,6,2,3,1,10,0,18,2,7,189,0
16,1,15,1,3,4,4,3,2,6,0,14,2,1,165,0
1,3,9,1,3,5,2,4,2,9,1,13,3,7.4,224,1
20,3,10,0,3,2,1,5,1,4,0,13,2,9,257,0
1,3,30,0,3,5,2,3,1,3,0,22,5,9,160,0
3,2,13,1,3,5,4,4,1,3,0,12,2,1,153,0
17,1,13,0,3,5,5,3,1,9,0,20.6,4,15,319,0
22,1,17,1,4,5,5,4,1,6,0,21,4,10,322,0
1,1,31,1,4,5,4,1,2,3,1,25,2,1,149,1
10,3,17,0,4,4,0,4,1,7,0,22,1,8,198,1
1,1,22,0,4,5,4,5,1,2,0,20,8,4,173,0
13,1,26,1,3,4,2,1,1,10,0,15,2,3,164,0
29,1,9,1,4,5,4,1,1,10,0,21,1,5,152,0
2,3,10,0,4,4,4,4,1,3,0,20,2,1,154,0
1,3,16,1,3,4,4,1,2,3,0,14,1,1,136,1
1,1,14,1,4,4,4,4,2,3,1,24,2,1,150,1
10,3,17,0,4,5,2,3,1,3,1,14,2,8,182,0
5,1,27,1,3,4,2,3,1,3,0,12,1,3,167,0
8,3,11,1,4,4,0,1,1,4,1,14,1,8.6,222,0
3,1,14,1,3,4,4,5,2,5,0,15,1,3,146,0
11,1,14,1,4,4,2,5,1,7,1,23,1,5,168,0
9,1,23,0,3,5,2,4,1,2,1,12,2,3,173,0
19,1,32,0,4,5,2,1,1,2,0,14,1,9,184,0
10,2,9,1,4,5,2,1,2,3,0,22,2,9,164,0
14,1,7,1,4,4,1,5,1,4,0,14.6,10,17,293,0
1,1,7,0,3,5,4,3,1,3,1,14,1,1,154,0
1,3,9,0,3,2,2,3,2,2,0,15,1,8,190,0
22,1,29,0,3,4,1,1,1,5,0,17,1,8,297,0
18,1,7,1,4,2,2,5,1,4,0,16,3,3,175,0
1,1,23,1,3,6,4,5,1,3,1,24,4,1,148,1
20,1,31,1,4,4,4,1,2,3,0,17,1,1,151,1
10,3,24,1,3,5,2,4,1,4,0,17,2,4,180,0
15,3,15,0,3,4,2,4,1,7,0,22,2,5,169,0
16,1,13,1,3,4,0,5,1,11,0,14,4,8,258,0
5,3,17,0,3,4,2,1,1,4,1,12,1,5,191,0
8,3,10,0,4,5,2,1,1,5,1,13,1,2,206,0
5,1,11,0,4,2,4,3,1,10,0,13,3,3,165,0
1,1,13,1,4,2,4,1,1,2,0,19,3,8,150,0
19,1,7,1,3,4,2,3,2,6,0,13,2,4,179,0
7,3,17,1,3,4,2,3,2,3,0,15,1,10,180,0
2,3,7,1,3,5,2,1,1,3,1,13,1,8,193,0
1,3,31,1,3,2,4,5,2,3,0,18,2,1,136,1
13,3,28,0,3,6,2,3,1,8,0,20,1,3,182,0
1,1,9,1,3,4,4,4,1,3,0,12,2,3,147,0
8,1,29,1,3,5,2,1,1,3,1,16,4,12,182,0
1,3,20,0,3,4,2,3,2,5,1,12,3,6.8,224,1
21,1,21,1,4,4,2,4,1,10,0,19,1,8,180,0
30,3,18,0,3,5,2,5,1,6,0,17,1,1,179,0
13,1,16,1,3,4,2,5,1,3,0,26,5,10,177,0
12,1,15,0,3,5,2,4,1,3,1,17,2,8,146,0
31,3,28,0,4,4,1,1,1,6,1,13.6,2,1,304,0
1,1,12,0,3,2,4,3,2,5,1,15,1,4,149,1
12,1,16,1,4,4,4,1,1,4,0,20,2,4,173,0
23,1,9,1,3,4,5,1,1,5,0,14.4,3,4,317,0
16,3,19,1,4,4,2,1,1,5,1,13,1,1,176,0
1,2,29,0,3,5,4,4,1,3,0,13,2,1,154,1
9,3,25,1,4,4,2,5,1,2,0,17,1,5,25,0
2,1,23,1,3,4,4,3,2,3,0,15,1,5,146,0
5,1,10,1,3,4,4,5,1,3,1,14,1,4,156,0
10,1,16,1,4,2,4,4,1,3,0,23,2,3,153,0
8,3,7,1,3,4,0,1,2,3,0,22,2,12,224,0
8,3,20,1,3,4,0,3,1,3,0,19,2,11.2,211,0
1,1,7,1,4,4,4,5,2,2,0,14,4,7,154,0
3,1,7,1,3,4,2,5,1,2,0,13,2,3,179,0
6,1,22,0,3,4,2,1,1,7,0,19,1,3,192,0
5,1,7,1,3,6,2,5,1,3,0,22,2,8,175,0
1,1,24,1,3,5,4,1,1,7,0,13,1,4,149,1
12,3,7,1,3,5,4,5,2,6,0,15,1,1,154,0
9,3,14,0,3,4,2,1,1,3,1,12,2,10,177,0
1,3,16,1,3,4,2,1,2,3,0,15,1,8,166,0
6,1,12,1,3,5,2,1,2,10,0,25,1,12,222,0
1,3,33,1,4,4,2,1,1,3,1,12,1,9,181,1
17,3,31,1,4,4,0,5,2,8,1,14,3,2.6,229,1
28,1,16,0,4,4,2,3,1,5,0,12,1,4,154,0
7,1,14,1,3,4,2,3,1,3,0,21,3,9,185,0
17,1,18,1,2,4,0,3,1,3,0,18,2,10,200,0
12,2,7,1,3,4,4,4,1,2,1,12,2,3,155,0
29,2,33,1,4,2,5,4,1,6,1,19.2,2,5,321,0
5,1,9,0,3,6,4,1,1,3,1,12,2,1,136,0
13,3,22,1,4,4,1,5,2,2,0,13,5,11,258,0
16,1,30,1,3,5,2,3,2,3,0,13,3,8,168,0
5,1,17,0,3,4,0,3,1,6,0,21,4,9,235,0
28,1,17,0,4,4,2,5,2,8,1,20,1,5,169,0
1,1,7,1,3,5,2,3,2,3,0,13,2,3,171,0
1,1,19,1,4,4,4,1,2,3,0,14,2,5,151,0
14,1,18,0,4,4,2,3,1,3,0,12,3,5,188,0
14,3,9,0,4,4,2,4,1,5,0,15,2,11,182,0
1,2,9,0,3,4,4,4,1,6,0,15,1,3,147,0
4,1,7,1,4,4,4,4,1,3,0,14,1,8,162,0
1,1,9,1,3,4,4,3,1,8,1,20,1,3,165,0
21,1,32,1,3,4,0,3,2,4,0,24,2,5,211,0
7,1,7,1,3,5,4,3,1,3,0,13,1,1,145,0
12,3,7,1,3,4,2,4,1,2,0,16,5,9,169,0
5,3,9,1,3,4,4,3,1,2,0,20,2,3,156,0
12,1,13,1,4,5,2,3,1,4,0,12,3,8,178,0
16,1,25,1,3,4,2,5,1,8,1,18,1,3,179,0
15,1,7,1,4,4,4,1,1,5,0,23,1,1,153,0
21,1,7,0,4,4,0,4,1,2,0,19,1,13,245,0
9,1,18,1,3,4,4,3,1,9,1,12,1,3,152,0
1,1,7,1,4,4,4,3,2,2,0,13,1,3,159,0
9,1,16,1,3,4,2,3,2,3,0,20,1,9,176,0
7,1,22,0,4,4,2,1,1,2,1,14,6,2,37,0
6,1,36,0,3,5,4,4,2,3,0,14,4,2,153,0
14,1,7,1,3,4,4,1,1,10,0,20,1,1,149,0
6,3,7,1,4,5,4,4,1,2,0,15,1,3,148,0
13,1,31,1,3,4,2,1,2,9,0,14,2,8,166,0
12,1,17,0,3,6,0,3,1,5,0,13,2,12,257,0
6,3,7,0,3,4,0,1,1,3,0,20,4,6.4,229,0
11,1,17,0,3,2,0,1,1,3,1,26,2,9,262,0
1,3,15,0,3,4,2,3,1,2,1,23,2,5,174,0
26,3,127,1,3,4,4,1,1,4,0,16,2,1,160,0
18,1,7,1,3,4,4,1,2,8,1,13,1,3,149,0
1,3,12,1,3,4,4,5,2,3,1,12,2,3,149,0
13,1,16,1,3,4,5,1,2,4,0,18,1,4,319,0
1,3,16,1,3,4,4,5,1,3,0,20,2,1,143,1
10,3,10,0,4,5,0,1,1,2,0,20,4,5,201,0
10,1,11,0,4,4,2,4,1,9,0,14,2,3,176,0
30,1,7,1,3,4,2,3,1,3,0,22,1,10,188,0
1,1,7,1,3,4,4,1,1,11,1,15,3,3,173,1
16,1,9,1,3,4,5,3,1,7,0,18.4,2,15,314,0
20,1,14,1,4,4,4,3,1,10,0,12,7,9,148,1
15,1,35,0,3,5,1,4,1,2,0,24,2,11,261,0
8,3,35,0,4,5,2,3,1,3,0,22,2,8,192,0
10,3,22,1,3,6,2,1,1,3,0,25,5,12,179,0
15,3,10,1,3,5,2,4,1,4,0,12,1,8,214,0
6,1,9,1,4,4,4,5,2,3,0,15,2,3,149,0
9,2,33,0,3,4,0,1,2,3,1,17,2,4.2,213,0
12,3,17,0,4,4,2,1,1,3,0,12,1,10,178,0
14,3,7,1,4,4,2,3,1,9,0,13,2,2,192,1
10,3,18,0,4,5,2,1,1,6,0,14,2,1,192,0
19,3,27,0,3,4,2,3,2,10,0,16,2,2,174,0
14,1,9,1,3,5,4,3,2,4,0,15,1,3,153,0
9,1,25,1,4,4,2,3,1,3,1,15,2,3,182,0
14,1,9,0,4,4,4,3,1,4,0,15,2,3,145,0
9,1,7,0,4,6,4,1,1,3,0,13,1,2,155,0
3,1,20,1,3,5,2,4,1,6,1,14,2,4,165,0
3,1,35,0,4,5,4,5,2,3,0,15,1,5,163,0
14,3,35,1,3,5,0,5,1,6,1,14,1,1,234,1
13,3,31,0,3,5,1,1,1,2,0,12,2,7,245,0
5,1,12,1,4,4,2,5,2,2,0,20,1,12,224,0
1,3,12,0,2,5,4,3,2,2,0,19,1,1,155,0
10,1,30,1,3,2,2,1,1,6,0,18,1,4,151,0
13,1,13,1,3,5,0,5,1,6,0,16,2,8.6,225,0
1,1,11,1,3,2,2,4,1,3,1,21,2,4,186,0
23,3,9,1,4,5,2,4,1,4,0,15,2,9,179,0
8,1,15,1,3,2,2,3,1,4,0,13,1,3,169,0
5,3,7,0,4,4,2,1,2,10,1,12,1,6,185,1
23,1,15,1,4,5,2,4,1,3,0,24,1,8,176,0
7,1,10,0,3,4,4,3,1,3,1,12,3,1,154,0
1,1,9,1,3,4,4,4,1,11,0,13,2,3,160,0
6,1,9,1,4,4,4,1,2,2,0,14,2,7,156,0
31,1,10,0,3,2,4,5,1,6,1,21,1,1,152,0
4,1,31,1,4,4,4,3,1,3,0,23,2,1,152,0
12,1,30,1,3,5,0,3,2,2,0,22,2,7,220,0
10,1,34,1,4,4,2,3,1,8,0,14,1,8,177,0
9,1,23,1,3,2,4,4,1,2,0,14,2,4,149,0
3,1,22,0,3,5,2,3,2,2,1,13,2,9,167,0
5,1,33,1,3,4,4,3,1,3,0,18,4,4,154,0
8,1,26,1,4,4,4,1,1,2,0,12,1,3,152,0
3,1,28,0,3,2,0,5,1,3,0,12,7,8,225,0
6,1,12,1,4,2,4,4,1,2,1,13,2,6,158,0
1,1,23,1,4,2,4,1,1,3,1,14,1,1,154,0
27,3,9,0,4,5,1,1,1,4,0,17,4.4,8,279,0
12,1,9,1,3,4,4,1,2,7,1,12,1,3,164,0
1,1,18,0,4,2,2,3,1,2,0,19,1,4,165,0
1,3,16,1,3,5,4,5,2,9,0,24,1,4,159,1
8,1,14,0,3,4,0,4,2,2,0,12,1,12,245,0
1,1,22,1,4,4,4,1,2,3,0,15,2,1,137,0
1,1,13,1,3,4,4,5,2,4,0,12,1,4,155,1
27,1,12,0,3,4,5,3,1,6,0,17,2,9,316,0
1,1,23,0,4,6,4,5,2,3,1,23,1,8,164,1
